670266,117270
670266,117270
872264,47699
901474,48031
901474,48031
806794,39255
677515,48741
702201,50045
702201,50045
805558,37995
675889,47145
700515,48409
700515,48409
854603,29786
882330,30262
882330,30262
783373,28842
639304,35996
662866,36909
662866,36909
781447,28752
636889,35915
660385,36828
660385,36828
780164,28662
635350,35834
658830,36747
658830,36747
779852,28572
635341,35753
658881,36666
658881,36666
772631,28482
625258,35672
648390,36585
648390,36585
772433,28392
625567,35591
648765,36504
648765,36504
772235,28302
625876,35510
649140,36423
649140,36423
772037,28212
626185,35429
649515,36342
649515,36342
670266,117270
901474,48031
872264,47699
901474,48031
806794,39255
702201,50045
677515,48741
702201,50045
805558,37995
700515,48409
675889,47145
700515,48409
882330,30262
854603,29786
882330,30262
783373,28842
662866,36909
639304,35996
662866,36909
781447,28752
660385,36828
636889,35915
660385,36828
780164,28662
658830,36747
635350,35834
658830,36747
779852,28572
658881,36666
635341,35753
658881,36666
772631,28482
648390,36585
625258,35672
648390,36585
772433,28392
648765,36504
625567,35591
648765,36504
772235,28302
649140,36423
625876,35510
649140,36423
772037,28212
649515,36342
626185,35429
649515,36342
901474,48031
901474,48031
872264,47699
806794,39255
702201,50045
702201,50045
677515,48741
805558,37995
700515,48409
700515,48409
675889,47145
882330,30262
882330,30262
854603,29786
783373,28842
662866,36909
662866,36909
639304,35996
781447,28752
660385,36828
660385,36828
636889,35915
780164,28662
658830,36747
658830,36747
635350,35834
779852,28572
658881,36666
658881,36666
635341,35753
772631,28482
648390,36585
648390,36585
625258,35672
772433,28392
648765,36504
648765,36504
625567,35591
772235,28302
649140,36423
649140,36423
625876,35510
772037,28212
649515,36342
649515,36342
626185,35429
1010296,22176
1010296,22176
916708,41067
821796,56292
846839,57804
846839,57804
915958,40227
820752,55212
845735,56716
845735,56716
895949,27079
922097,27691
922097,27691
935712,15333
842973,21276
869180,21438
869180,21438
934848,15297
841615,21246
867753,21408
867753,21408
933984,15261
840253,21216
866325,21378
866325,21378
934734,15225
841297,21186
867429,21348
867429,21348
927549,15189
830581,21156
856281,21318
856281,21318
928413,15153
831943,21126
857709,21288
857709,21288
929277,15117
833305,21096
859137,21258
859137,21258
930141,15081
834667,21066
860565,21228
860565,21228
1010296,22176
916708,41067
846839,57804
821796,56292
846839,57804
915958,40227
845735,56716
820752,55212
845735,56716
922097,27691
895949,27079
922097,27691
935712,15333
869180,21438
842973,21276
869180,21438
934848,15297
867753,21408
841615,21246
867753,21408
933984,15261
866325,21378
840253,21216
866325,21378
934734,15225
867429,21348
841297,21186
867429,21348
927549,15189
856281,21318
830581,21156
856281,21318
928413,15153
857709,21288
831943,21126
857709,21288
929277,15117
859137,21258
833305,21096
859137,21258
930141,15081
860565,21228
834667,21066
860565,21228
916708,41067
846839,57804
846839,57804
821796,56292
915958,40227
845735,56716
845735,56716
820752,55212
922097,27691
922097,27691
895949,27079
935712,15333
869180,21438
869180,21438
842973,21276
934848,15297
867753,21408
867753,21408
841615,21246
933984,15261
866325,21378
866325,21378
840253,21216
934734,15225
867429,21348
867429,21348
841297,21186
927549,15189
856281,21318
856281,21318
830581,21156
928413,15153
857709,21288
857709,21288
831943,21126
929277,15117
859137,21258
859137,21258
833305,21096
930141,15081
860565,21228
860565,21228
834667,21066
777810,57933
777810,57933
777810,57933
1070190,0
1012776,38646
1012776,38646
1012776,38646
881898,34240
881898,34240
881898,34240
1051962,0
775493,22198
775493,22198
775493,22198
1051956,0
774599,22162
774599,22162
774599,22162
1051950,0
776710,22126
776710,22126
776710,22126
1051950,0
776674,22090
776674,22090
776674,22090
1051695,0
771595,22054
771595,22054
771595,22054
1051701,0
772417,22018
772417,22018
772417,22018
1051707,0
773239,21982
773239,21982
773239,21982
1051713,0
774061,21946
774061,21946
774061,21946
655235,83883
655235,83883
1012776,38646
968816,45369
998012,47853
998012,47853
765696,47225
789710,48713
789710,48713
