354075,165114
354075,165114
552819,102189
320286,143652
333198,148107
333198,148107
559288,93478
330869,129789
344163,133681
344163,133681
565256,87353
340543,120207
354152,123789
354152,123789
571661,81455
350848,111165
364797,114505
364797,114505
753875,60906
779933,61463
779933,61463
758328,52853
784140,53410
784140,53410
599224,44931
389152,55998
403590,57358
403590,57358
592698,45160
378929,56493
393052,57903
393052,57903
580554,44854
360725,56148
374172,57558
374172,57558
572656,44548
348459,55803
361492,57213
361492,57213
572848,44242
348954,55458
362047,56868
362047,56868
573154,43936
349767,55113
362926,56523
362926,56523
354075,165114
552819,102189
333198,148107
320286,143652
333198,148107
559288,93478
344163,133681
330869,129789
344163,133681
565256,87353
354152,123789
340543,120207
354152,123789
571661,81455
364797,114505
350848,111165
364797,114505
779933,61463
753875,60906
779933,61463
784140,53410
758328,52853
784140,53410
599224,44931
403590,57358
389152,55998
403590,57358
592698,45160
393052,57903
378929,56493
393052,57903
580554,44854
374172,57558
360725,56148
374172,57558
572656,44548
361492,57213
348459,55803
361492,57213
572848,44242
362047,56868
348954,55458
362047,56868
573154,43936
362926,56523
349767,55113
362926,56523
552819,102189
333198,148107
333198,148107
320286,143652
559288,93478
344163,133681
344163,133681
330869,129789
565256,87353
354152,123789
354152,123789
340543,120207
571661,81455
364797,114505
364797,114505
350848,111165
779933,61463
779933,61463
753875,60906
784140,53410
784140,53410
758328,52853
599224,44931
403590,57358
403590,57358
389152,55998
592698,45160
393052,57903
393052,57903
378929,56493
580554,44854
374172,57558
374172,57558
360725,56148
572656,44548
361492,57213
361492,57213
348459,55803
572848,44242
362047,56868
362047,56868
348954,55458
573154,43936
362926,56523
362926,56523
349767,55113
552819,101919
552819,101919
552819,101919
1015386,990
549506,89451
549506,89451
549506,89451
1015386,990
554234,84154
554234,84154
554234,84154
1015472,990
560591,79392
560591,79392
560591,79392
823533,33078
823533,33078
823533,33078
824016,30177
824016,30177
824016,30177
1000443,0
592657,35272
592657,35272
592657,35272
1000443,0
587929,35735
587929,35735
587929,35735
1000108,0
576637,35663
576637,35663
576637,35663
999978,0
569244,35591
569244,35591
569244,35591
999978,0
569994,35519
569994,35519
569994,35519
999984,0
570852,35447
570852,35447
570852,35447
332283,148332
332283,148332
549506,89109
292395,127883
304020,132114
304020,132114
554320,84440
300288,120297
312135,124272
312135,124272
560806,80306
310786,113551
322962,117320
322962,117320
686334,45834
709809,46128
709809,46128
685527,42945
708849,43236
708849,43236
585736,41701
350178,52272
363355,53610
363355,53610
580922,42146
342285,53010
355240,54398
355240,54398
569255,42056
324437,52908
336727,54296
336727,54296
561691,41966
312300,52806
324176,54194
324176,54194
562441,41876
313344,52704
325280,54092
325280,54092
563305,41786
314706,52602
326708,53990
326708,53990
332283,148332
549506,89109
304020,132114
292395,127883
304020,132114
554320,84440
312135,124272
300288,120297
312135,124272
560806,80306
322962,117320
310786,113551
322962,117320
709809,46128
686334,45834
709809,46128
708849,43236
685527,42945
708849,43236
585736,41701
363355,53610
350178,52272
363355,53610
580922,42146
355240,54398
342285,53010
355240,54398
569255,42056
336727,54296
324437,52908
336727,54296
561691,41966
324176,54194
312300,52806
324176,54194
562441,41876
325280,54092
313344,52704
325280,54092
563305,41786
326708,53990
314706,52602
326708,53990
549506,89109
304020,132114
304020,132114
292395,127883
554320,84440
312135,124272
312135,124272
300288,120297
560806,80306
322962,117320
322962,117320
310786,113551
709809,46128
709809,46128
686334,45834
708849,43236
708849,43236
685527,42945
585736,41701
363355,53610
363355,53610
350178,52272
580922,42146
355240,54398
355240,54398
342285,53010
569255,42056
336727,54296
336727,54296
324437,52908
561691,41966
324176,54194
324176,54194
312300,52806
562441,41876
325280,54092
325280,54092
313344,52704
563305,41786
326708,53990
326708,53990
314706,52602
559288,97446
559288,97446
559288,97446
1015722,990
605442,71275
605442,71275
605442,71275
1015808,990
611799,66513
611799,66513
611799,66513
821616,32797
821616,32797
821616,32797
822126,29896
822126,29896
822126,29896
1000443,0
592657,34152
592657,34152
592657,34152
1000443,0
592657,34080
592657,34080
592657,34080
1000108,0
581365,34008
581365,34008
581365,34008
999978,0
573972,33936
573972,33936
573972,33936
999978,0
574722,33864
574722,33864
574722,33864
999984,0
575580,33792
575580,33792
575580,33792
343248,141240
343248,141240
605528,70969
378971,101096
392820,104450
392820,104450
612014,66835
389469,94350
403647,97498
403647,97498
684821,45613
708073,45977
708073,45977
684057,42726
707158,43084
707158,43084
585736,39910
350178,50507
363355,51819
363355,51819
585650,39820
350178,50405
363355,51717
363355,51717
573983,39730
332330,50303
344842,51615
344842,51615
566419,39640
320193,50201
332291,51513
332291,51513
567169,39550
321237,50099
333395,51411
333395,51411
568033,39460
322599,49997
334823,51309
334823,51309
343248,141240
605528,70969
392820,104450
378971,101096
392820,104450
612014,66835
403647,97498
389469,94350
403647,97498
708073,45977
684821,45613
708073,45977
707158,43084
684057,42726
707158,43084
585736,39910
363355,51819
350178,50507
363355,51819
585650,39820
363355,51717
350178,50405
363355,51717
573983,39730
344842,51615
332330,50303
344842,51615
566419,39640
332291,51513
320193,50201
332291,51513
567169,39550
333395,51411
321237,50099
333395,51411
568033,39460
334823,51309
322599,49997
334823,51309
605528,70969
392820,104450
392820,104450
378971,101096
612014,66835
403647,97498
403647,97498
389469,94350
708073,45977
708073,45977
684821,45613
707158,43084
707158,43084
684057,42726
585736,39910
363355,51819
363355,51819
350178,50507
